,word,S_Prob,NS_Prob,Ratio,Info_Gain,label
1375,base,0.0,8e-05,0.0,0.0,ham
1401,statements,0.0,4e-05,0.0,0.0,ham
1400,bitch,0.0,0.000121,0.0,0.0,ham
1397,Nickey,0.0,4e-05,0.0,0.0,ham
1396,gorgeous,0.0,8e-05,0.0,0.0,ham
1395,OUTSOMEWHERE,0.0,4e-05,0.0,0.0,ham
1394,elliot,0.0,4e-05,0.0,0.0,ham
1393,March,0.0,8e-05,0.0,0.0,ham
1391,head,0.0,0.001288,0.0,0.0,ham
1390,Bits,0.0,4e-05,0.0,0.0,ham
1389,samantha,0.0,4e-05,0.0,0.0,ham
1388,chords,0.0,4e-05,0.0,0.0,ham
1386,told,0.0,0.002092,0.0,0.0,ham
1385,abj,0.0,8e-05,0.0,0.0,ham
1384,Cali,0.0,4e-05,0.0,0.0,ham
1383,Dirty,0.0,4e-05,0.0,0.0,ham
1381,otherwise,0.0,0.000161,0.0,0.0,ham
1379,gas,0.0,0.000684,0.0,0.0,ham
1378,doctor,0.0,0.000121,0.0,0.0,ham
1377,forgive,0.0,8e-05,0.0,0.0,ham
1404,fishrman,0.0,4e-05,0.0,0.0,ham
1405,shelves,0.0,4e-05,0.0,0.0,ham
1407,plenty,0.0,0.000161,0.0,0.0,ham
1426,Greetings,0.0,4e-05,0.0,0.0,ham
1438,learned,0.0,4e-05,0.0,0.0,ham
1436,mentor,0.0,4e-05,0.0,0.0,ham
1435,valentines,0.0,4e-05,0.0,0.0,ham
1433,smoking,0.0,0.000121,0.0,0.0,ham
1431,energy,0.0,4e-05,0.0,0.0,ham
1430,Crab,0.0,4e-05,0.0,0.0,ham
1429,Match,0.0,4e-05,0.0,0.0,ham
1428,Predicte,0.0,4e-05,0.0,0.0,ham
1425,tooo,0.0,8e-05,0.0,0.0,ham
1409,eviction,0.0,4e-05,0.0,0.0,ham
1423,boston,0.0,8e-05,0.0,0.0,ham
1422,verified,0.0,8e-05,0.0,0.0,ham
1421,KNACKERED,0.0,4e-05,0.0,0.0,ham
1420,squeezed,0.0,4e-05,0.0,0.0,ham
1417,fedex,0.0,4e-05,0.0,0.0,ham
1415,Lifpartnr,0.0,0.000121,0.0,0.0,ham
1412,Moral,0.0,8e-05,0.0,0.0,ham
1411,PARTY,0.0,0.000121,0.0,0.0,ham
1376,useless,0.0,4e-05,0.0,0.0,ham
1374,houseful,0.0,4e-05,0.0,0.0,ham
1312,province,0.0,4e-05,0.0,0.0,ham
1373,coin,0.0,0.000121,0.0,0.0,ham
1339,loans,0.0,4e-05,0.0,0.0,ham
1338,onwards,0.0,8e-05,0.0,0.0,ham
1337,hostile,0.0,4e-05,0.0,0.0,ham
1335,jolly,0.0,4e-05,0.0,0.0,ham
1334,dinero,0.0,4e-05,0.0,0.0,ham
1332,forced,0.0,4e-05,0.0,0.0,ham
1331,tallent,0.0,4e-05,0.0,0.0,ham
1330,HRS,0.0,4e-05,0.0,0.0,ham
1329,Declare,0.0,4e-05,0.0,0.0,ham
1327,misfits,0.0,4e-05,0.0,0.0,ham
1326,CAUSE,0.0,8e-05,0.0,0.0,ham
1325,affair,0.0,0.000121,0.0,0.0,ham
1324,pubs,0.0,4e-05,0.0,0.0,ham
1321,POINT,0.0,4e-05,0.0,0.0,ham
1319,report,0.0,8e-05,0.0,0.0,ham
1318,lays,0.0,8e-05,0.0,0.0,ham
1317,favor,0.0,4e-05,0.0,0.0,ham
1315,probs,0.0,8e-05,0.0,0.0,ham
1314,barring,0.0,4e-05,0.0,0.0,ham
1341,Took,0.0,4e-05,0.0,0.0,ham
1342,Badrith,0.0,4e-05,0.0,0.0,ham
1344,stability,0.0,4e-05,0.0,0.0,ham
1360,lighters,0.0,4e-05,0.0,0.0,ham
1372,Like,0.0,0.000322,0.0,0.0,ham
1371,maga,0.0,4e-05,0.0,0.0,ham
1370,mrt,0.0,0.000322,0.0,0.0,ham
1366,KATE,0.0,0.000121,0.0,0.0,ham
1365,decimal,0.0,4e-05,0.0,0.0,ham
1363,wonder,0.0,0.001368,0.0,0.0,ham
1362,expects,0.0,4e-05,0.0,0.0,ham
1361,london,0.0,4e-05,0.0,0.0,ham
1359,EVEN,0.0,8e-05,0.0,0.0,ham
1345,KAVALAN,0.0,8e-05,0.0,0.0,ham
1358,site,0.0,0.00028199999999999997,0.0,0.0,ham
1356,True,0.0,0.000121,0.0,0.0,ham
1355,havent,0.0,0.000644,0.0,0.0,ham
1354,themed,0.0,4e-05,0.0,0.0,ham
1351,stereo,0.0,4e-05,0.0,0.0,ham
1349,soiree,0.0,4e-05,0.0,0.0,ham
1348,bras,0.0,4e-05,0.0,0.0,ham
1347,kiss,0.0,0.000523,0.0,0.0,ham
1722,Theoretically,0.0,4e-05,0.0,0.0,ham
1729,album,0.0,4e-05,0.0,0.0,ham
2270,meaningless,0.0,4e-05,0.0,0.0,ham
2078,eightish,0.0,4e-05,0.0,0.0,ham
2075,treadmill,0.0,4e-05,0.0,0.0,ham
2072,Fails,0.0,8e-05,0.0,0.0,ham
2071,gave,0.0,0.00040199999999999996,0.0,0.0,ham
2070,might,0.0,0.001247,0.0,0.0,ham
2068,consensus,0.0,4e-05,0.0,0.0,ham
2066,oclock,0.0,4e-05,0.0,0.0,ham
2065,Bugis,0.0,4e-05,0.0,0.0,ham
2064,hundred,0.0,8e-05,0.0,0.0,ham
2063,christmassy,0.0,4e-05,0.0,0.0,ham
2061,bcoz,0.0,0.000161,0.0,0.0,ham
2060,ALEX,0.0,8e-05,0.0,0.0,ham
2059,motorola,0.0,8e-05,0.0,0.0,ham
2058,Maintain,0.0,0.000121,0.0,0.0,ham
2055,tuesday,0.0,4e-05,0.0,0.0,ham
2054,Spoke,0.0,8e-05,0.0,0.0,ham
2052,luks,0.0,4e-05,0.0,0.0,ham
2051,flip,0.0,0.000121,0.0,0.0,ham
2049,Surely,0.0,4e-05,0.0,0.0,ham
2048,willpower,0.0,4e-05,0.0,0.0,ham
2076,loves,0.0,0.000121,0.0,0.0,ham
2079,golden,0.0,4e-05,0.0,0.0,ham
2112,swiss,0.0,4e-05,0.0,0.0,ham
2081,Rum,0.0,8e-05,0.0,0.0,ham
2107,Simple,0.0,0.000161,0.0,0.0,ham
2105,dismissial,0.0,4e-05,0.0,0.0,ham
2104,FUCKING,0.0,8e-05,0.0,0.0,ham
2103,gud,0.0,0.000563,0.0,0.0,ham
2102,huai,0.0,4e-05,0.0,0.0,ham
2100,priority,0.0,4e-05,0.0,0.0,ham
2098,NEVA,0.0,8e-05,0.0,0.0,ham
2096,FIFTEEN,0.0,4e-05,0.0,0.0,ham
2094,timing,0.0,0.000121,0.0,0.0,ham
2093,THANX,0.0,8e-05,0.0,0.0,ham
2092,beverage,0.0,4e-05,0.0,0.0,ham
2091,waheeda,0.0,4e-05,0.0,0.0,ham
2090,BACK,0.0,0.000241,0.0,0.0,ham
2089,Stupid,0.0,8e-05,0.0,0.0,ham
2088,pesky,0.0,4e-05,0.0,0.0,ham
2087,cbe,0.0,0.000121,0.0,0.0,ham
2085,barred,0.0,4e-05,0.0,0.0,ham
2084,Melle,0.0,0.000121,0.0,0.0,ham
4219,necessarily,0.0,0.000161,0.0,0.0,ham
2047,dysentry,0.0,4e-05,0.0,0.0,ham
2045,Response,0.0,4e-05,0.0,0.0,ham
2044,WISH,0.0,8e-05,0.0,0.0,ham
2042,words,0.0,0.000604,0.0,0.0,ham
2011,oredi,0.0,0.00020099999999999998,0.0,0.0,ham
2010,travelling,0.0,4e-05,0.0,0.0,ham
2009,relax,0.0,4e-05,0.0,0.0,ham
2008,apt,0.0,0.000523,0.0,0.0,ham
2007,temales,0.0,4e-05,0.0,0.0,ham
2006,promptly,0.0,4e-05,0.0,0.0,ham
2005,speeding,0.0,8e-05,0.0,0.0,ham
2004,rest,0.0,0.0009660000000000001,0.0,0.0,ham
2003,broke,0.0,0.000241,0.0,0.0,ham
2002,GIVEN,0.0,4e-05,0.0,0.0,ham
2000,exe,0.0,0.000161,0.0,0.0,ham
1999,furniture,0.0,8e-05,0.0,0.0,ham
1998,steak,0.0,4e-05,0.0,0.0,ham
1996,memory,0.0,4e-05,0.0,0.0,ham
1994,boyfriend,0.0,4e-05,0.0,0.0,ham
1993,sometime,0.0,0.00020099999999999998,0.0,0.0,ham
1990,prestige,0.0,4e-05,0.0,0.0,ham
1989,revision,0.0,4e-05,0.0,0.0,ham
1988,nuther,0.0,4e-05,0.0,0.0,ham
2013,duffer,0.0,4e-05,0.0,0.0,ham
2014,converter,0.0,4e-05,0.0,0.0,ham
2016,leh,0.0,0.00020099999999999998,0.0,0.0,ham
2030,republic,0.0,4e-05,0.0,0.0,ham
2041,definitly,0.0,4e-05,0.0,0.0,ham
2039,guitar,0.0,4e-05,0.0,0.0,ham
2037,bank,0.0,0.000443,0.0,0.0,ham
2036,crab,0.0,4e-05,0.0,0.0,ham
2035,evening,0.0,0.000684,0.0,0.0,ham
2034,edward,0.0,8e-05,0.0,0.0,ham
2032,hurricanes,0.0,4e-05,0.0,0.0,ham
2031,shu,0.0,0.00040199999999999996,0.0,0.0,ham
2029,catch,0.0,0.000443,0.0,0.0,ham
2017,remembered,0.0,8e-05,0.0,0.0,ham
2028,youuuuu,0.0,4e-05,0.0,0.0,ham
2026,notes,0.0,4e-05,0.0,0.0,ham
2025,tmrw,0.0,4e-05,0.0,0.0,ham
2023,POKKIRI,0.0,4e-05,0.0,0.0,ham
2022,prob,0.0,0.002294,0.0,0.0,ham
2021,Whos,0.0,4e-05,0.0,0.0,ham
2019,losers,0.0,4e-05,0.0,0.0,ham
2018,prepared,0.0,4e-05,0.0,0.0,ham
2108,dabbles,0.0,4e-05,0.0,0.0,ham
2113,clear,0.0,0.00028199999999999997,0.0,0.0,ham
1730,Ask,0.0,0.00020099999999999998,0.0,0.0,ham
2239,trips,0.0,4e-05,0.0,0.0,ham
2235,freak,0.0,0.00020099999999999998,0.0,0.0,ham
2233,countin,0.0,0.000121,0.0,0.0,ham
2231,laugh,0.0,0.00028199999999999997,0.0,0.0,ham
2229,mah,0.0,0.00020099999999999998,0.0,0.0,ham
2227,rightly,0.0,8e-05,0.0,0.0,ham
2226,prey,0.0,8e-05,0.0,0.0,ham
2224,underdtand,0.0,4e-05,0.0,0.0,ham
2223,whatever,0.0,0.000443,0.0,0.0,ham
2222,Coz,0.0,0.000362,0.0,0.0,ham
2219,slippers,0.0,0.000121,0.0,0.0,ham
2217,solved,0.0,4e-05,0.0,0.0,ham
2214,facebook,0.0,0.000121,0.0,0.0,ham
2213,laurie,0.0,4e-05,0.0,0.0,ham
2212,certainly,0.0,0.000121,0.0,0.0,ham
2211,garage,0.0,8e-05,0.0,0.0,ham
2210,shrub,0.0,4e-05,0.0,0.0,ham
2207,Deeraj,0.0,8e-05,0.0,0.0,ham
2206,specific,0.0,8e-05,0.0,0.0,ham
2204,ILLSPEAK,0.0,4e-05,0.0,0.0,ham
2236,Easy,0.0,0.000161,0.0,0.0,ham
2240,Ola,0.0,4e-05,0.0,0.0,ham
2115,Evening,0.0,8e-05,0.0,0.0,ham
2241,thesedays,0.0,4e-05,0.0,0.0,ham
2268,PAY,0.0,4e-05,0.0,0.0,ham
2267,arent,0.0,0.000644,0.0,0.0,ham
2266,LAPTOP,0.0,4e-05,0.0,0.0,ham
2265,Lets,0.0,0.000322,0.0,0.0,ham
2263,aunties,0.0,4e-05,0.0,0.0,ham
2262,lol,0.0,0.000362,0.0,0.0,ham
2261,beauties,0.0,4e-05,0.0,0.0,ham
2259,babysitting,0.0,4e-05,0.0,0.0,ham
2258,pretend,0.0,4e-05,0.0,0.0,ham
2257,agents,0.0,4e-05,0.0,0.0,ham
2254,hate,0.0,0.000604,0.0,0.0,ham
2253,BROKE,0.0,4e-05,0.0,0.0,ham
2252,tiempo,0.0,4e-05,0.0,0.0,ham
2251,oblivious,0.0,4e-05,0.0,0.0,ham
2250,watever,0.0,8e-05,0.0,0.0,ham
2249,Zindgi,0.0,4e-05,0.0,0.0,ham
2244,beside,0.0,4e-05,0.0,0.0,ham
2243,Shoul,0.0,4e-05,0.0,0.0,ham
2242,Anyway,0.0,0.00040199999999999996,0.0,0.0,ham
2203,uwant,0.0,4e-05,0.0,0.0,ham
2202,harder,0.0,4e-05,0.0,0.0,ham
2200,Air,0.0,8e-05,0.0,0.0,ham
2197,recovery,0.0,4e-05,0.0,0.0,ham
2154,suffers,0.0,4e-05,0.0,0.0,ham
2152,DAS,0.0,4e-05,0.0,0.0,ham
2149,worried,0.0,0.000241,0.0,0.0,ham
2146,drove,0.0,4e-05,0.0,0.0,ham
2141,BEST,0.0,4e-05,0.0,0.0,ham
2140,ignoring,0.0,4e-05,0.0,0.0,ham
2137,mys,0.0,4e-05,0.0,0.0,ham
2136,Yavnt,0.0,4e-05,0.0,0.0,ham
2135,ALWAYS,0.0,8e-05,0.0,0.0,ham
2133,Neva,0.0,0.000161,0.0,0.0,ham
2132,earlier,0.0,0.000322,0.0,0.0,ham
2130,Grahmbell,0.0,0.000121,0.0,0.0,ham
2127,dollars,0.0,0.000121,0.0,0.0,ham
2125,Change,0.0,0.00020099999999999998,0.0,0.0,ham
2124,INTERVIW,0.0,4e-05,0.0,0.0,ham
2123,torrents,0.0,4e-05,0.0,0.0,ham
2122,hook,0.0,0.00020099999999999998,0.0,0.0,ham
2121,gal,0.0,0.00048300000000000003,0.0,0.0,ham
2116,trouser,0.0,4e-05,0.0,0.0,ham
2155,Shall,0.0,0.00040199999999999996,0.0,0.0,ham
2156,Anything,0.0,0.000443,0.0,0.0,ham
2157,least,0.0,0.000523,0.0,0.0,ham
2180,ayn,0.0,0.000121,0.0,0.0,ham
2196,project,0.0,0.00040199999999999996,0.0,0.0,ham
2195,sickness,0.0,4e-05,0.0,0.0,ham
2193,wish,0.0,0.0017699999999999999,0.0,0.0,ham
2190,attributed,0.0,4e-05,0.0,0.0,ham
2185,walks,0.0,4e-05,0.0,0.0,ham
2184,armand,0.0,0.000161,0.0,0.0,ham
2183,MUCH,0.0,0.000322,0.0,0.0,ham
2182,delayed,0.0,4e-05,0.0,0.0,ham
2178,uses,0.0,0.00028199999999999997,0.0,0.0,ham
2158,enemy,0.0,0.000121,0.0,0.0,ham
2177,matter,0.0,0.000121,0.0,0.0,ham
2174,antibiotic,0.0,4e-05,0.0,0.0,ham
2171,Holy,0.0,4e-05,0.0,0.0,ham
2170,shldxxxx,0.0,4e-05,0.0,0.0,ham
2169,Cbe,0.0,4e-05,0.0,0.0,ham
2164,letters,0.0,0.000161,0.0,0.0,ham
2162,model,0.0,0.000161,0.0,0.0,ham
2159,Audrie,0.0,4e-05,0.0,0.0,ham
1987,everywhere,0.0,4e-05,0.0,0.0,ham
1986,Thout,0.0,4e-05,0.0,0.0,ham
1985,except,0.0,0.00020099999999999998,0.0,0.0,ham
1814,tortilla,0.0,8e-05,0.0,0.0,ham
1810,onwords,0.0,4e-05,0.0,0.0,ham
1809,scratches,0.0,4e-05,0.0,0.0,ham
1808,Gettin,0.0,0.000121,0.0,0.0,ham
1807,surgical,0.0,4e-05,0.0,0.0,ham
1805,owned,0.0,4e-05,0.0,0.0,ham
1803,Horrible,0.0,0.000121,0.0,0.0,ham
1802,Lindsay,0.0,4e-05,0.0,0.0,ham
1800,Habit,0.0,4e-05,0.0,0.0,ham
1799,calld,0.0,8e-05,0.0,0.0,ham
1796,itwhichturnedinto,0.0,8e-05,0.0,0.0,ham
1795,THATMUM,0.0,4e-05,0.0,0.0,ham
1794,program,0.0,4e-05,0.0,0.0,ham
1793,sariyag,0.0,4e-05,0.0,0.0,ham
1792,iphone,0.0,4e-05,0.0,0.0,ham
1789,bullshit,0.0,4e-05,0.0,0.0,ham
1788,MALL,0.0,4e-05,0.0,0.0,ham
1787,nahi,0.0,4e-05,0.0,0.0,ham
1786,justthought,0.0,4e-05,0.0,0.0,ham
1785,inpersonation,0.0,4e-05,0.0,0.0,ham
1812,wihtuot,0.0,8e-05,0.0,0.0,ham
1815,strtd,0.0,4e-05,0.0,0.0,ham
1984,granted,0.0,4e-05,0.0,0.0,ham
1816,maintaining,0.0,4e-05,0.0,0.0,ham
1846,satanic,0.0,4e-05,0.0,0.0,ham
1843,LEKDOG,0.0,4e-05,0.0,0.0,ham
1839,meatballs,0.0,4e-05,0.0,0.0,ham
1838,gari,0.0,4e-05,0.0,0.0,ham
1837,grand,0.0,0.000241,0.0,0.0,ham
1836,confirmed,0.0,4e-05,0.0,0.0,ham
1834,hex,0.0,8e-05,0.0,0.0,ham
1833,vague,0.0,4e-05,0.0,0.0,ham
1832,grown,0.0,8e-05,0.0,0.0,ham
1831,Tear,0.0,0.000161,0.0,0.0,ham
1830,Omg,0.0,0.000322,0.0,0.0,ham
1829,sis,0.0,0.001288,0.0,0.0,ham
1828,strong,0.0,0.000161,0.0,0.0,ham
1827,stuff,0.0,0.001328,0.0,0.0,ham
1826,banter,0.0,4e-05,0.0,0.0,ham
1823,Later,0.0,0.000241,0.0,0.0,ham
1822,THO,0.0,4e-05,0.0,0.0,ham
1820,jacuzzi,0.0,4e-05,0.0,0.0,ham
1819,increase,0.0,4e-05,0.0,0.0,ham
1784,INR,0.0,8e-05,0.0,0.0,ham
1783,Pathaya,0.0,4e-05,0.0,0.0,ham
1782,freek,0.0,4e-05,0.0,0.0,ham
1781,smiling,0.0,0.00028199999999999997,0.0,0.0,ham
1753,step,0.0,0.000121,0.0,0.0,ham
1752,stock,0.0,0.000322,0.0,0.0,ham
1751,yahoo,0.0,0.000241,0.0,0.0,ham
1750,Looks,0.0,0.000161,0.0,0.0,ham
1748,madoke,0.0,4e-05,0.0,0.0,ham
1747,prin,0.0,0.000604,0.0,0.0,ham
1746,SOFA,0.0,4e-05,0.0,0.0,ham
1745,FIELDOF,0.0,4e-05,0.0,0.0,ham
1744,Buzz,0.0,4e-05,0.0,0.0,ham
1742,anythingtomorrow,0.0,4e-05,0.0,0.0,ham
1741,management,0.0,0.000121,0.0,0.0,ham
1740,owl,0.0,0.000563,0.0,0.0,ham
1739,hiya,0.0,4e-05,0.0,0.0,ham
1738,Tiwary,0.0,4e-05,0.0,0.0,ham
1736,Idk,0.0,4e-05,0.0,0.0,ham
1734,halla,0.0,4e-05,0.0,0.0,ham
1733,Joking,0.0,4e-05,0.0,0.0,ham
1732,Apnt,0.0,4e-05,0.0,0.0,ham
1731,bein,0.0,0.000121,0.0,0.0,ham
1755,note,0.0,0.000161,0.0,0.0,ham
1756,transfered,0.0,0.000121,0.0,0.0,ham
1758,noncomittal,0.0,4e-05,0.0,0.0,ham
1770,Erm,0.0,4e-05,0.0,0.0,ham
1780,belligerent,0.0,4e-05,0.0,0.0,ham
1779,Noooooooo,0.0,4e-05,0.0,0.0,ham
1778,tarpon,0.0,4e-05,0.0,0.0,ham
1777,IKEA,0.0,8e-05,0.0,0.0,ham
1776,TALKED,0.0,4e-05,0.0,0.0,ham
1774,senor,0.0,4e-05,0.0,0.0,ham
1773,tactless,0.0,4e-05,0.0,0.0,ham
1771,Inever,0.0,4e-05,0.0,0.0,ham
1768,hidden,0.0,4e-05,0.0,0.0,ham
1759,foreign,0.0,0.000121,0.0,0.0,ham
1767,pushes,0.0,4e-05,0.0,0.0,ham
1766,tag,0.0,0.000322,0.0,0.0,ham
1765,sterm,0.0,4e-05,0.0,0.0,ham
1764,drinks,0.0,0.000121,0.0,0.0,ham
1763,teasing,0.0,0.000121,0.0,0.0,ham
1762,dedicate,0.0,8e-05,0.0,0.0,ham
1761,puttin,0.0,0.00020099999999999998,0.0,0.0,ham
1760,fucked,0.0,4e-05,0.0,0.0,ham
1849,clocks,0.0,4e-05,0.0,0.0,ham
1851,Macha,0.0,8e-05,0.0,0.0,ham
1852,safely,0.0,4e-05,0.0,0.0,ham
1912,happily,0.0,8e-05,0.0,0.0,ham
1946,investigate,0.0,4e-05,0.0,0.0,ham
1945,remind,0.0,0.000322,0.0,0.0,ham
1944,Christians,0.0,4e-05,0.0,0.0,ham
1943,successful,0.0,0.00020099999999999998,0.0,0.0,ham
1942,stressed,0.0,4e-05,0.0,0.0,ham
1941,Sac,0.0,8e-05,0.0,0.0,ham
1939,booked,0.0,0.000362,0.0,0.0,ham
1936,PISS,0.0,4e-05,0.0,0.0,ham
1934,success,0.0,0.000241,0.0,0.0,ham
1933,cares,0.0,0.000121,0.0,0.0,ham
1931,Sometimes,0.0,0.000161,0.0,0.0,ham
1929,Mmmmmmm,0.0,4e-05,0.0,0.0,ham
1928,jontin,0.0,4e-05,0.0,0.0,ham
1924,SOMETHIN,0.0,8e-05,0.0,0.0,ham
1922,sorting,0.0,0.000121,0.0,0.0,ham
1921,GOODFRIEND,0.0,8e-05,0.0,0.0,ham
1920,actual,0.0,0.000925,0.0,0.0,ham
1918,fox,0.0,4e-05,0.0,0.0,ham
1916,lesser,0.0,4e-05,0.0,0.0,ham
1948,batt,0.0,0.000322,0.0,0.0,ham
1949,dignity,0.0,0.000121,0.0,0.0,ham
1950,history,0.0,8e-05,0.0,0.0,ham
1965,ELLO,0.0,0.000121,0.0,0.0,ham
1982,crashing,0.0,4e-05,0.0,0.0,ham
1978,major,0.0,0.000121,0.0,0.0,ham
1974,TALKBUT,0.0,4e-05,0.0,0.0,ham
1972,Ahmad,0.0,0.000241,0.0,0.0,ham
1971,Jsut,0.0,8e-05,0.0,0.0,ham
1968,possession,0.0,8e-05,0.0,0.0,ham
1967,canada,0.0,4e-05,0.0,0.0,ham
1966,SMILEY,0.0,4e-05,0.0,0.0,ham
1964,SHESIL,0.0,8e-05,0.0,0.0,ham
1951,flatter,0.0,4e-05,0.0,0.0,ham
1963,roomate,0.0,4e-05,0.0,0.0,ham
1960,especially,0.0,0.00020099999999999998,0.0,0.0,ham
1959,description,0.0,4e-05,0.0,0.0,ham
1956,impossible,0.0,8e-05,0.0,0.0,ham
1955,showed,0.0,4e-05,0.0,0.0,ham
1954,Damn,0.0,0.000121,0.0,0.0,ham
1953,sources,0.0,4e-05,0.0,0.0,ham
1952,cant,0.0,0.0022129999999999997,0.0,0.0,ham
1913,cards,0.0,4e-05,0.0,0.0,ham
1910,amount,0.0,0.00020099999999999998,0.0,0.0,ham
1853,kano,0.0,4e-05,0.0,0.0,ham
1909,genes,0.0,4e-05,0.0,0.0,ham
1878,sway,0.0,4e-05,0.0,0.0,ham
1876,plum,0.0,8e-05,0.0,0.0,ham
1875,cThen,0.0,4e-05,0.0,0.0,ham
1874,Mmmm,0.0,0.000241,0.0,0.0,ham
1871,Uncle,0.0,0.000121,0.0,0.0,ham
1870,aquarius,0.0,4e-05,0.0,0.0,ham
1869,Staff,0.0,4e-05,0.0,0.0,ham
1868,WOTU,0.0,4e-05,0.0,0.0,ham
1867,MAKE,0.0,4e-05,0.0,0.0,ham
1866,MARCH,0.0,4e-05,0.0,0.0,ham
1865,Ashley,0.0,4e-05,0.0,0.0,ham
1864,chatting,0.0,4e-05,0.0,0.0,ham
1861,innings,0.0,4e-05,0.0,0.0,ham
1860,browser,0.0,4e-05,0.0,0.0,ham
1858,Face,0.0,4e-05,0.0,0.0,ham
1857,forgot,0.0,0.001006,0.0,0.0,ham
1856,CALM,0.0,4e-05,0.0,0.0,ham
1855,tonght,0.0,4e-05,0.0,0.0,ham
1854,apparently,0.0,0.000121,0.0,0.0,ham
1880,praps,0.0,4e-05,0.0,0.0,ham
1881,edukkukayee,0.0,4e-05,0.0,0.0,ham
1883,rule,0.0,8e-05,0.0,0.0,ham
1897,otside,0.0,8e-05,0.0,0.0,ham
1907,CHEERS,0.0,0.000121,0.0,0.0,ham
1905,Tears,0.0,4e-05,0.0,0.0,ham
1904,fightng,0.0,0.000121,0.0,0.0,ham
1902,MANEESHA,0.0,0.000121,0.0,0.0,ham
1901,absolutely,0.0,4e-05,0.0,0.0,ham
1900,Atleast,0.0,4e-05,0.0,0.0,ham
1899,Indeed,0.0,4e-05,0.0,0.0,ham
1898,MOON,0.0,4e-05,0.0,0.0,ham
1896,nammanna,0.0,4e-05,0.0,0.0,ham
1884,thandiyachu,0.0,4e-05,0.0,0.0,ham
1895,thru,0.0,0.00028199999999999997,0.0,0.0,ham
1894,sorts,0.0,4e-05,0.0,0.0,ham
1892,wife,0.0,0.000241,0.0,0.0,ham
1891,retired,0.0,4e-05,0.0,0.0,ham
1889,shuhui,0.0,0.000121,0.0,0.0,ham
1888,Time,0.0,0.000241,0.0,0.0,ham
1886,checking,0.0,0.000443,0.0,0.0,ham
1885,tosend,0.0,4e-05,0.0,0.0,ham
1159,brisk,0.0,4e-05,0.0,0.0,ham
1158,busetop,0.0,4e-05,0.0,0.0,ham
1156,island,0.0,8e-05,0.0,0.0,ham
410,Celebrations,0.0,4e-05,0.0,0.0,ham
407,avent,0.0,0.000925,0.0,0.0,ham
406,financial,0.0,4e-05,0.0,0.0,ham
405,ramen,0.0,4e-05,0.0,0.0,ham
404,Mmm,0.0,0.000322,0.0,0.0,ham
403,trouble,0.0,0.00028199999999999997,0.0,0.0,ham
402,thriller,0.0,4e-05,0.0,0.0,ham
401,leaving,0.0,0.000604,0.0,0.0,ham
398,brothers,0.0,4e-05,0.0,0.0,ham
395,diff,0.0,0.0008849999999999999,0.0,0.0,ham
393,east,0.0,0.000563,0.0,0.0,ham
391,ela,0.0,0.000443,0.0,0.0,ham
390,Smiling,0.0,4e-05,0.0,0.0,ham
389,rakhesh,0.0,4e-05,0.0,0.0,ham
387,racing,0.0,8e-05,0.0,0.0,ham
385,hundreds,0.0,4e-05,0.0,0.0,ham
383,falconerf,0.0,4e-05,0.0,0.0,ham
382,citylink,0.0,4e-05,0.0,0.0,ham
381,stores,0.0,4e-05,0.0,0.0,ham
380,stuffing,0.0,4e-05,0.0,0.0,ham
409,rayan,0.0,4e-05,0.0,0.0,ham
412,foregate,0.0,4e-05,0.0,0.0,ham
445,sweets,0.0,8e-05,0.0,0.0,ham
413,sooner,0.0,8e-05,0.0,0.0,ham
443,Maybe,0.0,0.000443,0.0,0.0,ham
439,punch,0.0,4e-05,0.0,0.0,ham
437,Cannot,0.0,4e-05,0.0,0.0,ham
436,dane,0.0,4e-05,0.0,0.0,ham
435,washob,0.0,4e-05,0.0,0.0,ham
434,pple,0.0,0.00020099999999999998,0.0,0.0,ham
433,Ladies,0.0,4e-05,0.0,0.0,ham
432,hamster,0.0,8e-05,0.0,0.0,ham
430,somebody,0.0,0.00028199999999999997,0.0,0.0,ham
427,Finish,0.0,0.000161,0.0,0.0,ham
426,towards,0.0,0.00028199999999999997,0.0,0.0,ham
424,worse,0.0,0.00020099999999999998,0.0,0.0,ham
423,dancing,0.0,8e-05,0.0,0.0,ham
421,suite,0.0,8e-05,0.0,0.0,ham
420,offense,0.0,4e-05,0.0,0.0,ham
419,suzy,0.0,4e-05,0.0,0.0,ham
418,colany,0.0,4e-05,0.0,0.0,ham
416,abdomen,0.0,4e-05,0.0,0.0,ham
415,bugis,0.0,0.000161,0.0,0.0,ham
379,MELNITE,0.0,4e-05,0.0,0.0,ham
378,bao,0.0,4e-05,0.0,0.0,ham
377,bong,0.0,4e-05,0.0,0.0,ham
375,worry,0.0,0.000563,0.0,0.0,ham
331,RTM,0.0,4e-05,0.0,0.0,ham
330,making,0.0,0.0008449999999999999,0.0,0.0,ham
329,deer,0.0,4e-05,0.0,0.0,ham
326,evng,0.0,0.00020099999999999998,0.0,0.0,ham
324,cricketer,0.0,8e-05,0.0,0.0,ham
322,dai,0.0,4e-05,0.0,0.0,ham
316,moon,0.0,0.000121,0.0,0.0,ham
314,wrenching,0.0,4e-05,0.0,0.0,ham
313,heat,0.0,0.000443,0.0,0.0,ham
310,petrol,0.0,4e-05,0.0,0.0,ham
309,prices,0.0,4e-05,0.0,0.0,ham
307,Food,0.0,4e-05,0.0,0.0,ham
